index,Acc,PValue,FDR,candidate,S1,S2,S3,C1,C2,C3,mean_s,mean_c,Log2FC,Log10signal,-Log10PValue,Log10signal_Q,transcript_id,gene_id,transcript_mean,Intensity,Mol. weight [kDa],S1_copy_number,S2_copy_number,S3_copy_number,C1_copy_number,C2_copy_number,C3_copy_number,mean_s_cn,mean_c_cn
9745,9745_ENST00000465828__A0A0C4DGA2_ECI2,0.0054110216556592745,0.00985149498260506,high,2189919.840209174,2112514.6875348166,2129336.5827393243,2245057.348318992,2286569.0224748673,2331447.0634210864,2143923.7034944384,2287691.144738315,0.09363872568420593,6.646562008815208,2.266720727957179,41,ENST00000465828,ENSG00000198721,0.09363872568420593,13553000000,40.183,1344622,1320287,1331913,1405572,1427653,1453898,1332274,1429041
9746,9746_ENST00000635942__A0A1B0GUS7_UNC13B,0.024973236594483902,0.03786067156667509,med,858259.1678803506,839330.6558735161,862791.8853980686,818323.9820581874,823669.6655847959,819497.3231485486,853460.5697173118,820496.9902638439,-0.0568264599243194,6.223744443083978,1.602525168340136,31,ENST00000635942,ENSG00000198722,-0.0568264599243194,2134800000,484.12,18240,18157,18680,17734,17801,17689,18359,17741
9748,9748_ENST00000361198_Q86U70__LDB1,9.127335467168414e-06,5.505888539886942e-05,high,241018.47374131935,239673.8549868583,243405.7808446711,302342.66524852556,306912.69324459153,316814.7861803123,241366.0365242829,308690.04822447646,0.35493628943434996,5.740406973230798,5.039655987065705,18,ENST00000361198,ENSG00000198728,0.35493628943434996,1965100000,42.809,162269,164249,166946,207557,210119,216634,164488,211436
9749,9749_ENST00000361367_Q6PD62__CTR9,0.005810050607749756,0.010447681148851688,med,1849797.4376842428,1908280.863330162,1944861.569760323,1785652.1920419182,1794825.9385436457,1750541.3778401765,1900979.956924909,1777006.5028085802,-0.0972943601413368,6.5656101260782815,2.2358200847231395,39,ENST00000361367,ENSG00000198730,-0.0972943601413368,4088700000,133.5,124268,130489,133102,122317,122610,119439,129286,121455
9751,9751_ENST00000381151_P53794__SLC5A3,5.315743660140485e-07,7.4329265869591785e-06,high,964450.6772674758,923310.937802819,911655.2668847016,635182.5951649521,636977.9873759005,647241.8848340021,933138.9606516653,639800.8224582849,-0.5444690924803383,6.196712096835845,6.274435970105281,30,ENST00000381151,ENSG00000198743,-0.5444690924803383,1356400000,79.663,84225,82074,81106,56561,56566,57407,82468,56844
9752,9752_ENST00000361246_Q9Y5S2_A0A024R6N2_CDC42BPB,0.7863923677012995,0.8162823943469598,no,5639310.900307074,5919447.983679599,5878341.282481477,5771231.25105571,5823650.876372318,5763816.2299764315,5812366.722156051,5786232.785801486,-0.0065013649548382,7.0644055527885445,0.10436071018265398,47,ENST00000361246,ENSG00000198752,-0.0065013649548382,15262000000,194.31,308090,329177,327165,321495,323530,319815,321477,321613
9754,9754_ENST00000322203_P62906__RPL10A,0.004874406641092008,0.0090155749645998,high,12051942.01761245,11846672.776621751,11555559.806910237,11218448.789875701,11128683.492882166,11190785.405526908,11818058.20038148,11179305.896094926,-0.08016239237713758,7.361678061062925,2.312078243182527,49,ENST00000322203,ENSG00000198755,-0.08016239237713758,152960000000,24.831,26043750,26057897,25438812,24719108,24454369,24560843,25846819,24578106
9755,9755_ENST00000649786__A0A3B3IT37_COLGALT2,0.007294848459118829,0.012809500424181334,med,138360.57135048613,175663.30827103867,181291.69415747328,213565.0120810827,211478.5803346752,224688.42084833025,165105.19125966603,216577.33775469605,0.39149680757188404,5.581702281179625,2.1369837255734168,14,ENST00000649786,ENSG00000198756,0.39149680757188404,245170000,64.608,11098,14342,14814,17467,17249,18304,13418,17673
9756,9756_ENST00000361453_P03891_Q7GXY9_MT-ND2,0.00028322352480833083,0.0008089653791128027,high,255061.2519773038,292963.5146478733,295632.4567752505,204444.23648016163,209889.67635225345,193942.85140772432,281219.0744668092,202758.9214133798,-0.47192905796852713,5.684825616840594,3.5478706765820918,16,ENST00000361453,ENSG00000198763,-0.47192905796852713,1971400000,38.942,215237,251642,254146,175915,180107,166220,240341,174080
9757,9757_ENST00000371149_Q8NCL9__APCDD1L,4.906993600910286e-09,5.428583428992778e-07,high,86504.12493199196,91072.91713887607,88053.07326826958,27866.231244844097,27196.588508264045,27557.66015244131,88543.37177971254,27540.159968516484,-1.6848473736231837,5.064770612691521,8.309184508371471,5,ENST00000371149,ENSG00000198768,-1.6848473736231837,85690000,55.63399999999999,9260,9923,9602,3042,2961,2997,9595,3000
9758,9758_ENST00000361952_Q96NB3__ZNF830,0.9101513642919079,0.9236645992099001,no,174053.05700467425,139593.72626281867,144767.89128291127,144144.02224200754,161205.65833085,148040.1676360399,152804.8915168014,151129.9494029658,-0.0159011394450597,5.4827804873517385,0.04088637557978105,11,ENST00000361952,ENSG00000198783,-0.0159011394450597,207760000,41.998000000000005,22855,18658,19366,19300,21526,19744,20293,20190
9759,9759_ENST00000361567_P03915_U5ZC31_MT-ND5,0.0009956938802745188,0.0023125328795846434,high,1344399.987465311,1380198.4819777827,1507745.7768112996,1188962.0050935405,1185231.5763733687,1123793.195572947,1410781.4154181313,1165995.5923466189,-0.2749321410874961,6.411076836677576,3.001874162120679,36,ENST00000361567,ENSG00000198786,-0.2749321410874961,7949600000,67.02600000000001,499223,521680,570366,450182,447544,423828,530423,440518
9760,9760_ENST00000361272_Q9UIV1__CNOT7,0.8501689632331846,0.872890870306808,no,132871.76970494908,136381.16338888326,128615.07917084752,135528.20307573956,130834.89363827366,133334.4564451987,132622.6707548933,133232.51771973728,0.006618826889530214,5.424645140497153,0.07049475368858422,10,ENST00000361272,ENSG00000198791,0.006618826889530214,463840000,32.745,57115,59672,56321,59403,57189,58211,57702,58267
9761,9761_ENST00000633438__A0A0J9YYJ3_TMEM184B,0.00015337786132682617,0.0004918014571058655,high,297403.43610001827,283520.2462576309,286127.4942162715,352827.7887881106,338654.4550877147,339264.5690214464,289017.0588579735,343582.27096575726,0.24950094609167472,5.8011287274880035,3.8142373222479202,19,ENST00000633438,ENSG00000198792,0.24950094609167472,404870000,39.361,39013,37857,38237,47194,45174,45200,38369,45856
9762,9762_ENST00000361445_P42345__MTOR,0.0008720973542147419,0.002071005518186975,high,3637680.3781423904,3568814.803010435,3593550.75587814,3367112.625821001,3402615.1797279273,3378702.348771579,3600015.312343655,3382810.0514401696,-0.08978087247302913,6.84403118073593,3.05943503107863,44,ENST00000361445,ENSG00000198793,-0.08978087247302913,9727900000,288.89,141521,141325,142423,133570,134610,133501,141756,133893
9763,9763_ENST00000584787__J3KTI4_ZNF521,0.008815012604458092,0.015068285331316588,med,23620.17702564603,24756.17615245902,26869.235579447566,30913.85372648981,28104.533641076494,31818.905796281244,25081.862919184205,30279.09772128252,0.27167770926893775,4.743203617525906,2.054777062372863,2,ENST00000584787,ENSG00000198795,0.27167770926893775,26581000,122.94,744,794,863,994,901,1019,800,971
9765,9765_ENST00000361127_O94898__LRIG2,9.766122949543952e-05,0.0003404675556489462,high,182545.93376233272,197068.04995558813,199739.19545537338,256928.14590691507,248077.84863834496,244810.96972201884,193117.72639109808,249938.98808909298,0.3720953693887296,5.646459322632243,4.0102778125142775,15,ENST00000361127,ENSG00000198799,0.3720953693887296,199050000,118.96,5562,6112,6200,7983,7687,7576,5958,7748
9766,9766_ENST00000361624_P00395_U5YWV7_MT-CO1,0.16318459960474077,0.20259921914743523,no,346069.45291638485,441213.57026841416,465473.2019563443,473586.01615024783,463306.24237153557,460029.95580626035,417585.4083803811,465640.7381093479,0.1571459817537084,5.946071917165164,0.7873208297872536,23,ENST00000361624,ENSG00000198804,0.1571459817537084,4458600000,57.041000000000004,247084,320646,338559,344773,336369,333583,302096,338241
9767,9767_ENST00000361505_P00491_V9HWH6_PNP,1.2296685291040548e-06,1.3432664789355722e-05,high,2658046.3924268708,2938985.833806326,2888383.770289507,1768294.314600719,1761231.968629585,1758466.0107465643,2828471.9988409015,1762664.097992289,-0.6822653150031619,6.661920166917098,5.910211941716495,41,ENST00000361505,ENSG00000198805,-0.6822653150031619,12706000000,32.118,1847752,2079578,2045481,1253399,1244985,1241514,1990937,1246632
9768,9768_ENST00000378945_P32189__GK,8.203942991094967e-08,2.24045776447284e-06,high,9782897.893941637,10769955.018008817,10542634.506985905,5255439.292909043,5168931.6411012625,5197054.509456289,10365162.472978786,5207141.8144888645,-0.9931791271220272,7.1923528813726705,7.085977366189934,48,ENST00000378945,ENSG00000198814,-0.9931791271220272,49310000000,57.488,4347237,4871427,4772592,2381269,2335678,2345521,4663752,2354156
9770,9770_ENST00000597229_Q9NW07__ZNF358,0.0037502350396985515,0.007173446930654214,high,128808.6308244866,139741.85596305775,143361.83173276644,157967.20464063535,156139.32448975655,160609.23729642466,137304.10617343694,158238.58880893886,0.20472669422191928,5.470620229230322,2.425941512740199,11,ENST00000597229,ENSG00000198816,0.20472669422191928,294800000,59.286,17484,19308,19824,21864,21552,22142,18872,21852
9772,9772_ENST00000643483_Q96JM3__CHAMP1,0.5724010847196084,0.6213910639823872,no,955886.5173715635,999134.8281127065,1017829.6356352377,1001991.3652375196,1021710.6579538469,984720.9036562877,990950.327039836,1002807.6422825513,0.017160248985676918,6.299672436338971,0.24229955190860303,33,ENST00000643483,ENSG00000198824,0.017160248985676918,2246900000,89.098,97542,103778,105808,104257,106018,102056,102376,104110
9773,9773_ENST00000649454__A0A3B3ITL0_INPP5F,0.00014460820372403212,0.0004668513340169899,high,245244.54550921894,258847.39306155636,259974.78658357772,311842.15817543643,303226.436005373,321429.1293916267,254688.90838478436,312165.9078574787,0.2935768547629324,5.7534718409410335,3.839807068514411,18,ENST00000649454,ENSG00000198825,0.2935768547629324,243350000,117.6,7223,7760,7800,9365,9082,9615,7594,9354
9776,9776_ENST00000619352_P05204__HMGN2,0.0005615578421534449,0.0014286273493821322,high,762688.8460930309,798206.1478446369,905749.8167740933,1229253.3206085667,1068379.0377804067,1173547.8528079896,822214.9369039204,1157060.0703989875,0.49287627971834697,6.296506140773579,3.2506055034554655,33,ENST00000619352,ENSG00000198830,0.49287627971834697,6700000000,9.3926,2217538,2362302,2682819,3644338,3158751,3465459,2420886,3422849
9777,9777_ENST00000611680__A0A087WWF1_SELENOM,0.00050736652350997,0.0013140792958908222,high,276252.71064959065,299453.4471395987,284721.4346661267,345074.6035310416,360109.1985760728,389591.00356745615,286809.19748510537,364924.9352248569,0.34750844369556316,5.814070466521776,3.2946781913013585,20,ENST00000611680,ENSG00000198832,0.34750844369556316,687410000,16.081,146178,161287,153481,186184,193765,209373,153648,196440
9778,9778_ENST00000435041_Q9Y385__UBE2J1,0.6282535971126516,0.6730150942251475,no,103655.86632638541,107255.16107937088,108472.4324792928,106082.93098003241,103977.87660968147,105578.178911053,106461.15329501637,105212.99550025562,-0.017014188474206972,5.325667822019883,0.20186501614294217,8,ENST00000435041,ENSG00000198833,-0.017014188474206972,137130000,35.198,15392,16211,16409,16062,15700,15923,16004,15895
9779,9779_ENST00000361908_O60313__OPA1,0.3947132529746255,0.44819017227171093,no,3624849.4132567197,3811747.5114025534,3770264.3201403418,3717531.3516187877,3688708.6910771294,3634999.020617413,3735620.4149332047,3680413.0211044434,-0.02148019027543382,6.870171679207356,0.40371829139744037,45,ENST00000361908,ENSG00000198836,-0.02148019027543382,12594000000,115.88,428563,458718,454105,448160,443471,436481,447128,442704
9781,9781_ENST00000361217_O75064__DENND4B,0.9861194984985702,0.9882118638848003,no,239266.9452013706,270994.02848116227,281245.65545816865,266469.7185367137,268533.8524806094,254240.27976253093,263835.54304690054,263081.28359328466,-0.004130318340595663,5.721742067618712,0.006070453827641006,17,ENST00000361217,ENSG00000198837,-0.004130318340595663,175030000,163.84,3914,4512,4687,4445,4467,4224,4371,4378
9782,9782_ENST00000361822_Q9NRM2__ZNF277,0.021546420622484904,0.03317917360528026,med,13799.397235375269,13547.386897491879,13997.60403360177,12779.605767011442,11268.507043335283,10038.202720787718,13781.462722156306,11362.105177044816,-0.2784988564598028,4.400426904574705,1.6666248662464749,0,ENST00000361822,ENSG00000198839,-0.2784988564598028,15823000,52.787,1327,1327,1372,1254,1103,981,1342,1112
9783,9783_ENST00000371614_Q96EK9__KTI12,0.00045966203373118804,0.0012068758890868897,high,430611.25488530635,423789.8142777904,425181.1594873942,390310.2841353791,381645.6571263841,385087.0033459775,426527.40955016366,385680.9815359136,-0.1452304487187503,5.9096674719596765,3.337561365777576,22,ENST00000371614,ENSG00000198841,-0.1452304487187503,790710000,38.615,87583,87737,88099,80947,78934,79549,87806,79810
9784,9784_ENST00000615547__A0A087WVA1_SELENOT,0.3524922536483308,0.40575774975518974,no,136649.77603239668,151203.39151905786,159987.07985367888,139694.09366162738,144136.289833976,144749.94030275484,149280.0824683778,142860.10793278608,-0.0634185718873422,5.465591307979267,0.45285042260095204,11,ENST00000615547,ENSG00000198843,-0.0634185718873422,214540000,22.344,36233,40809,43216,37769,38864,38982,40086,38538
9786,9786_ENST00000455600_Q8N2Y8__RUSC2,0.002326698215206005,0.004736577071472873,high,86391.09024133247,100033.83819271492,103626.58884567367,71993.11167808923,76929.28315806584,75825.69637896908,96683.83909324034,74916.03040504137,-0.3680003031949316,5.2345169532318145,2.633259943301234,7,ENST00000455600,ENSG00000198853,-0.3680003031949316,71197000,161.22,1794,2114,2192,1525,1625,1600,2033,1583
9787,9787_ENST00000552695_Q9BVA6_A0A024RBM8_FICD,0.0011895933901831276,0.002681427661364495,high,52460.31643255792,52112.95435474068,53729.472377774204,45071.569763075255,46545.80723363011,45069.09263937957,52767.58105502427,45562.15654536164,-0.21181581552417525,4.992684880219216,2.9246014575787123,4,ENST00000552695,ENSG00000198855,-0.21181581552417525,73040000,51.777,6072,6140,6336,5320,5479,5298,6182,5365
9788,9788_ENST00000361564_Q9NRP0_A0A024RDJ1_OSTC,0.7567204215941666,0.789873669394119,no,782454.6420002432,835257.089116941,862476.9280588361,803596.0860474728,829671.1829126861,823810.7309330382,826729.5530586735,819025.9999643989,-0.013506208740473752,6.216365329140516,0.12106454558049201,31,ENST00000361564,ENSG00000198856,-0.013506208740473752,23519000000,16.829,5360376,5824421,6019258,5613419,5779740,5731916,5734685,5708358
9789,9789_ENST00000361574_Q96D70__R3HDM4,0.07516298010146669,0.10123864573639928,no,30229.142272313104,27694.699080952098,31425.993369556916,35896.0905484001,31362.240777607552,32430.807830825113,29783.27824094071,33229.71305227759,0.15797127512934386,4.799430096522016,1.1239960090935348,2,ENST00000361574,ENSG00000198858,0.15797127512934386,121180000,30.349,15454,14411,16367,18712,16304,16839,15410,17285
9790,9790_ENST00000389194_O94822__LTN1,3.340085333443081e-05,0.00014718740473224204,high,2580551.4378396035,2759934.058642318,2720106.5633281744,2178361.0192418993,2219653.46618659,2191712.7135654124,2686864.019936699,2196575.7329979674,-0.29066706837042805,6.688725834190678,4.476242437568663,42,ENST00000389194,ENSG00000198862,-0.29066706837042805,5458800000,200.55,116039,126324,124605,99879,101495,100095,122322,100489
9792,9792_ENST00000392870_P34947__GRK5,0.0003397907573605854,0.0009423765080649881,high,257403.41223421198,251950.10389417343,256364.0256588058,290065.91193102277,290605.99865928,283591.51505884837,255239.18059573043,288087.80854971707,0.1746588014678489,5.735061278650166,3.4687884385390397,18,ENST00000392870,ENSG00000198873,0.1746588014678489,586510000,67.786,33070,32948,33553,37999,37966,37004,33190,37656
9793,9793_ENST00000359626_Q9NV66__TYW1,0.0008505605612752202,0.0020270557276576857,high,342036.8639523168,365250.80836455245,368173.88108632236,312273.4751300359,309591.13138638827,312431.16012956353,358487.1844677306,311431.9222153292,-0.20300471475739718,5.826022364428938,3.0702947584873077,20,ENST00000359626,ENSG00000198874,-0.20300471475739718,423340000,83.70100000000001,20833,22645,22845,19395,19176,19328,22107,19299
9795,9795_ENST00000361381_P03905_H9EC08_MT-ND4,0.00011687049679991219,0.0003937697099481725,high,161486.85806108848,173339.52359853784,167062.37151000762,135643.92225868086,126631.10767335202,131348.28262815467,167296.25105654463,131207.77085339584,-0.350551949465451,5.474950186994791,3.932295109831742,11,ENST00000361381,ENSG00000198886,-0.350551949465451,1123500000,51.58,95065,103867,100190,81422,75804,78532,99707,78586
9796,9796_ENST00000361138_Q8IY18__SMC5,0.3317211270528745,0.38460489951011256,no,120336.12067775778,158517.29546836324,160268.29176370782,154621.86826105876,164701.24709217795,153828.15901197126,146373.9026366096,157717.0914550693,0.1076806553959928,5.48300355834142,0.47922686773197887,11,ENST00000361138,ENSG00000198887,0.1076806553959928,244310000,128.81,6055,8119,8216,7934,8428,7862,7463,8074
9797,9797_ENST00000361390_P03886_U5Z754_MT-ND1,0.0007648035734429285,0.001857975156179508,high,751853.8090784642,790086.7886502815,839856.2420161063,674905.8346909937,666958.3356613675,660753.885498438,793932.2799149506,667539.3519502664,-0.25016306770625235,6.164790389831007,3.1164500915440385,29,ENST00000361390,ENSG00000198888,-0.25016306770625235,1943600000,35.66,226209,241962,257419,207050,204053,201908,241863,204337
9798,9798_ENST00000650338__A0A3B3ITK4_PRMT6,0.0022177843991253343,0.004548299090824345,high,206761.83415767062,222925.94075357544,227331.70806741546,193671.83254089614,185456.87282827048,184553.66609078887,219006.4943262205,187894.12381998517,-0.2210537027525033,5.609488349615591,2.6540806758700506,15,ENST00000650338,ENSG00000198890,-0.2210537027525033,183890000,34.922,21587,23691,24179,20618,19690,19570,23152,19959
9800,9800_ENST00000361183_P47755_A4D0V4_CAPZA2,0.13018014657012175,0.16514716334515842,no,2121895.3597041876,2602823.995326226,2676012.5358356326,2701622.124651143,2737000.6028631222,2719754.07583409,2466910.6302886824,2719458.9344494515,0.14061418883798277,6.714863460024535,0.88545524382072,42,ENST00000361183,ENSG00000198898,0.14061418883798277,25954000000,32.949,2599941,3246241,3340312,3375341,3410206,3384585,3062164,3390044
9801,9801_ENST00000361899_P00846_Q0ZFE3_MT-ATP6,0.30908033928668,0.3610133901851547,no,1155092.338874339,1567489.9717175902,1582098.2058229581,1320671.4751322162,1304898.7448780492,1259414.7612620145,1434893.505471629,1294994.9937574267,-0.14799714663819452,6.4361449088874725,0.5099286196887792,36,ENST00000361899,ENSG00000198899,-0.14799714663819452,16771000000,24.816999999999997,2306866,3186449,3218833,2689392,2650018,2554528,2904049,2631312
9802,9802_ENST00000361337_P11387__TOP1,5.8798744430886016e-05,0.00022773522384736316,high,7944200.259214046,8671049.746683467,8954912.062962366,6487848.591234192,6337184.643491038,6280121.1105989395,8523387.356286628,6368384.781774723,-0.42049939181983204,7.172946382371785,4.230631947606851,48,ENST00000361337,ENSG00000198900,-0.42049939181983204,40466000000,90.725,1919588,2132682,2204340,1598498,1557114,1541211,2085536,1565607
9803,9803_ENST00000652409___ARMCX5-GPRASP2,0.2767429957237984,0.32676022245093783,no,3840.02265772833,4409.543432929957,4841.794182114711,4909.0181388855935,4351.5086380302155,5067.752587730543,4363.7867575909995,4776.093121548784,0.13025036160737635,3.960940488056637,0.5579233621637789,0,ENST00000652409,ENSG00000286237,0.13025036160737635,2541600,60.29,143,167,184,187,165,192,164,181
9804,9804_ENST00000577395__J3KRN4_MAP3K3,0.004197908362391846,0.007923132637904121,high,73514.30048106975,75453.56605928983,77605.48838687346,82733.95584018891,86741.44620836996,85164.72579143372,75524.451642411,84880.04261333086,0.1684815764773098,5.205216532296806,2.3769670460161083,7,ENST00000577395,ENSG00000198909,0.1684815764773098,111140000,70.467,5832,6093,6272,6693,6998,6862,6065,6851
9805,9805_ENST00000370055_P32004__L1CAM,1.5352579064583502e-06,1.5369807644581165e-05,high,122362.59846525661,124780.756238909,122698.38058383808,85107.25108305833,81280.1562345031,83075.23081117982,123280.57842933456,83154.21270958042,-0.5680842766294358,5.314782892210712,5.813818657357362,8,ENST00000370055,ENSG00000198910,-0.5680842766294358,103400000,138.91,3560,3695,3637,2525,2405,2455,3630,2461
9806,9806_ENST00000361204_Q12772_A0A024R1Q0_SREBF2,0.0015566800670207756,0.00338256678162647,high,139144.68587127715,138056.88062283804,147816.22838762525,161817.497454865,160488.3816759282,162475.03694273875,141672.59829391347,161593.6386911773,0.1898096605995955,5.48182406244628,2.8078006356044307,11,ENST00000361204,ENSG00000198911,0.1898096605995955,175550000,123.69,5254,5306,5686,6230,6162,6231,5415,6207
9808,9808_ENST00000361256_Q5T280__SPOUT1,0.029574622726502048,0.04394053402499721,med,130132.46053491297,106051.60726492823,106202.48994153898,98311.86184923611,92791.99257343212,97652.54288657574,114128.85258046006,96252.13243641466,-0.24577315261142774,5.323006484172614,1.5290807868130802,8,ENST00000361256,ENSG00000198917,-0.24577315261142774,109260000,42.008,12980,10767,10791,9999,9412,9893,11512,9768
9809,9809_ENST00000361575_P62891__RPL39,0.9252654051864864,0.9368166378615761,no,310112.20132011146,293491.22670497507,309670.55532389646,297903.2565938673,297016.09129693586,321258.5993164259,304424.6611163277,305392.64906907635,0.004580101511238341,5.785199748024282,0.03373367539600902,19,ENST00000361575,ENSG00000198918,0.004580101511238341,5333000000,6.4066,3415104,3289855,3474117,3345137,3326070,3593157,3393025,3421454
9810,9810_ENST00000463306_Q86Y13__DZIP3,0.8990445797271222,0.9144196770495394,no,166578.51079349764,186763.777682706,171415.531877256,183120.34704179136,166853.07705694344,171864.2222596742,174919.2734511532,173945.88211946966,-0.008050735184315122,5.542657594558163,0.0462187729503323,13,ENST00000463306,ENSG00000198919,-0.008050735184315122,1710400000,138.6,47538,54251,49835,53286,48420,49813,50541,50506
9811,9811_ENST00000572370_Q2KHM9__KIAA0753,0.017614475102231894,0.027807042979909533,med,32149.713682977832,34839.17968560903,32132.397687549677,30211.122688264288,27723.196685295265,29395.37249225175,33040.430352045514,29109.897288603766,-0.18272272893910435,4.7934434224732545,1.7541302939304104,2,ENST00000572370,ENSG00000198920,-0.18272272893910435,24120000,75.135,1340,1478,1364,1284,1175,1245,1394,1234
9813,9813_ENST00000361242_Q7Z3C6_A0A024R438_ATG9A,3.6357035361334177e-06,2.8403004627499612e-05,high,623931.1258294168,630014.1313294077,628654.8491079522,793465.3975772456,794515.5473701882,768298.1758647468,627533.3687555921,785426.3736040602,0.32378386700512174,6.150129788232051,5.439411537405679,29,ENST00000361242,ENSG00000198925,0.32378386700512174,2114500000,94.446,79758,81975,81867,103424,103278,99748,81200,102150
9814,9814_ENST00000378364_P07741__APRT,0.000340082087301349,0.0009428587979773933,high,2834726.7422414683,2791504.2010057755,2704246.2116025407,2515945.43565892,2485136.6230209493,2506390.8582152682,2776825.7182832616,2502490.9722983795,-0.15007176766282582,6.722577714822852,3.468416242489663,42,ENST00000378364,ENSG00000198931,-0.15007176766282582,24136000000,19.608,5332199,5344782,5182040,4825585,4753480,4788288,5286340,4789117
9815,9815_ENST00000362079_P00414_Q7GIM7_MT-CO3,0.0056293427422242255,0.010190443693733552,med,112851.39116111632,112226.76414364556,123632.00412513425,129731.72400295119,133921.90708983596,134628.47878054559,116236.71980996539,132760.7032911109,0.19176228120100847,5.396194852562507,2.2495423085390853,10,ENST00000362079,ENSG00000198938,0.19176228120100847,382920000,29.95,46748,47321,52174,54798,56413,56642,48747,55951
9816,9816_ENST00000533560_Q96JM7__L3MBTL3,0.36588216494150116,0.4191279643765605,no,58794.3324316749,63535.60586442801,60323.329244133376,61629.93284940717,62635.50293219949,63694.98932365921,60884.4225134121,62653.475035088624,0.04132137301751293,5.091800205947326,0.4366587598390828,5,ENST00000533560,ENSG00000198945,0.04132137301751293,48485000,85.756,2171,2388,2269,2321,2352,2389,2276,2354
9817,9817_ENST00000619831__A0A087WV90_DMD,0.609776101093983,0.6558462579616329,no,41168.049002620915,35602.04764184037,34190.868868961705,36284.27580753965,32183.931122802816,38542.8063496379,36986.988504474335,35670.337759993454,-0.0522929637811422,4.861279412107031,0.21482960090602501,2,ENST00000619831,ENSG00000198947,-0.0522929637811422,19811000,426.09,213,187,180,192,170,203,193,188
9818,9818_ENST00000403363_P17050_A0A024R1Q5_NAGA,0.42254843090737915,0.47529298847791357,no,348381.0632568986,337948.65298923396,352516.00193590956,343465.05489558494,341814.104149902,337539.2059076505,346281.9060606807,340939.4549843792,-0.022431441699568695,5.837096650299054,0.3741235066659932,20,ENST00000403363,ENSG00000198951,-0.022431441699568695,689320000,46.56399999999999,60544,59781,62410,60863,60405,59577,60911,60281
9819,9819_ENST00000361813_Q9UPR3__SMG5,0.004862469553664279,0.00899764186364842,high,751914.9089112531,803399.9454592703,807471.8784571706,714565.9546627034,724631.0104976142,709475.3311013819,787595.5776092312,716224.0987538999,-0.13704394869545664,6.177195762947401,2.3131431049910676,30,ENST00000361813,ENSG00000198952,-0.13704394869545664,754400000,113.93,26710,29050,29221,25883,26176,25597,28327,25885
9820,9820_ENST00000361983_Q96EK5__KIF1BP,0.9615694018186927,0.9669890690383622,no,1429226.9219872474,1544529.8681805304,1540366.3583746597,1505506.5700666837,1510729.906486631,1500163.102721898,1504707.7161808126,1505466.5264250708,0.0007273544395275791,6.4785916352656265,0.01701936484292158,37,ENST00000361983,ENSG00000198954,0.0007273544395275791,4737400000,71.813,252690,277958,277441,271409,271607,269378,269363,270798
9821,9821_ENST00000361475_P21980_V9HWG3_TGM2,4.887780599635108e-05,0.00019720598208276523,high,28918550.85899099,30455466.36915826,30241528.804514915,25281485.494963694,25721177.66744382,25654745.136818815,29871848.677554723,25552469.433075443,-0.22532380206022484,7.7437003586631645,4.310888296731604,49,ENST00000361475,ENSG00000198959,-0.22532380206022484,470430000000,77.328,25607978,27451147,27281098,22827316,23160919,23072926,26780074,23020387
9823,9823_ENST00000361557_O43164__PJA2,0.12856773590401258,0.1633080765026605,no,48407.36085756024,54800.58260345379,50814.992142234005,55256.96184705655,53092.09164120785,56652.097217868206,51340.97853441601,55000.38356871087,0.09933088667300535,5.026702218796321,0.8908680040158071,4,ENST00000361557,ENSG00000198961,0.09933088667300535,51512000,78.21300000000001,2419,2787,2587,2816,2698,2876,2597,2796
9824,9824_ENST00000361781_Q86VZ5__SGMS1,0.014618633142369506,0.023611548078874424,med,25131.379556625066,26853.13722146873,27147.07294655618,29242.237529273712,29230.385605763928,31132.773023120575,26377.19657488332,29868.465386052736,0.1793318752157109,4.75008903239978,1.835093232472385,2,ENST00000361781,ENSG00000198964,0.1793318752157109,18238000,48.61600000000001,1353,1471,1489,1605,1600,1702,1437,1635
9825,9825_ENST00000330634_Q27J81__INF2,2.364981005072621e-08,1.0912892235475905e-06,high,2377801.8260350716,2448213.6207016692,2430233.326470317,3706906.2266396293,3636592.640453695,3675224.056003002,2418749.591069019,3672907.641032109,0.6026612011586812,6.784735458289235,7.6261723430552495,43,ENST00000330634,ENSG00000203485,0.6026612011586812,10582000000,134.62,247537,259424,257734,393486,384968,388584,254898,389012
9826,9826_ENST00000366431_O95873_A0A1U9X7F9_C6orf47,0.21740545648188603,0.26256745037500945,no,80519.39631031825,114976.4217043338,112945.95154403357,116539.73714763974,112884.81836257158,117284.56701453982,102813.92318622854,115569.70750825037,0.16872764687972286,5.339220081992906,0.662729560110646,9,ENST00000366431,ENSG00000235360,0.16872764687972286,152210000,31.809,14234,20688,20340,21007,20292,21057,18420,20785
9827,9827_ENST00000430402_Q9Y676_B0S7P4_MRPS18B,0.05955666794985316,0.0820347378571575,low,348839.3120028154,357298.09508296597,365845.4464712825,313125.58911351295,351774.26225685456,331640.8715418834,357327.61785235466,332180.2409707503,-0.10528116390345037,5.838539220510502,1.225069607955994,20,ENST00000430402,ENSG00000233813,-0.10528116390345037,1263600000,29.395,175454,182922,187454,160588,179916,169412,181943,169972
