Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04974:Protein digestion and absorption	4	3.007518796992481	0.07533307512125681	CO5A1_HUMAN, CO7A1_HUMAN, CO4A2_HUMAN, AT1B1_HUMAN	78	88	6879	4.008741258741258	0.9999988845975954	0.4636741768092375	61.71783651780471
GOTERM_MF_DIRECT	GO:0035259~glucocorticoid receptor binding	2	1.5037593984962405	0.07549517185408575	CEBPB_HUMAN, NR4A2_HUMAN	121	11	16881	25.36589030803907	0.9999999999843969	0.6942327206067651	65.27708310376195
KEGG_PATHWAY	hsa05219:Bladder cancer	3	2.2556390977443606	0.07664563891574268	MMP1_HUMAN, RASH_HUMAN, IL8_HUMAN	78	41	6879	6.453095684803002	0.9999991300969979	0.45487169626072743	62.378738873260176
GOTERM_BP_DIRECT	GO:0006071~glycerol metabolic process	2	1.5037593984962405	0.07770929797784996	GLPK2_HUMAN, GLPK_HUMAN	124	11	16792	24.6217008797654	1.0	0.7086904457187594	72.62526706467077
GOTERM_BP_DIRECT	GO:0009743~response to carbohydrate	2	1.5037593984962405	0.07770929797784996	IL1B_HUMAN, CYTC_HUMAN	124	11	16792	24.6217008797654	1.0	0.7086904457187594	72.62526706467077
GOTERM_BP_DIRECT	GO:0001775~cell activation	2	1.5037593984962405	0.07770929797784996	TIMP1_HUMAN, CYTC_HUMAN	124	11	16792	24.6217008797654	1.0	0.7086904457187594	72.62526706467077
GOTERM_BP_DIRECT	GO:0048333~mesodermal cell differentiation	2	1.5037593984962405	0.07770929797784996	HMGA2_HUMAN, INHBA_HUMAN	124	11	16792	24.6217008797654	1.0	0.7086904457187594	72.62526706467077
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	3	2.2556390977443606	0.07787508739807247	ESR1_HUMAN, PGH2_HUMAN, SEM7A_HUMAN	124	63	16792	6.448540706605222	1.0	0.704594288960964	72.70396916113523
UP_SEQ_FEATURE	region of interest:Alpha	2	1.5037593984962405	0.08105969421708858	MT2_HUMAN, MT1L_HUMAN	131	13	20063	23.5619495008808	1.0	0.9369110007571626	70.62488446846622
UP_SEQ_FEATURE	region of interest:Beta	2	1.5037593984962405	0.08105969421708858	MT2_HUMAN, MT1L_HUMAN	131	13	20063	23.5619495008808	1.0	0.9369110007571626	70.62488446846622
GOTERM_BP_DIRECT	GO:0046330~positive regulation of JNK cascade	3	2.2556390977443606	0.08217239560718134	RASH_HUMAN, IL1B_HUMAN, IL1A_HUMAN	124	65	16792	6.250124069478908	1.0	0.7198601117057823	74.67144902863534
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	3	2.2556390977443606	0.08217239560718134	PAPP1_HUMAN, PGH2_HUMAN, DUS1_HUMAN	124	65	16792	6.250124069478908	1.0	0.7198601117057823	74.67144902863534
GOTERM_BP_DIRECT	GO:0009435~NAD biosynthetic process	2	1.5037593984962405	0.08446942886290333	KYNU_HUMAN, NAMPT_HUMAN	124	12	16792	22.56989247311828	1.0	0.7253946558619402	75.6677916327227
GOTERM_BP_DIRECT	GO:0045086~positive regulation of interleukin-2 biosynthetic process	2	1.5037593984962405	0.08446942886290333	IL1B_HUMAN, IL1A_HUMAN	124	12	16792	22.56989247311828	1.0	0.7253946558619402	75.6677916327227
GOTERM_BP_DIRECT	GO:0030728~ovulation	2	1.5037593984962405	0.08446942886290333	PGH2_HUMAN, TSG6_HUMAN	124	12	16792	22.56989247311828	1.0	0.7253946558619402	75.6677916327227
GOTERM_BP_DIRECT	GO:0071498~cellular response to fluid shear stress	2	1.5037593984962405	0.08446942886290333	TFPI2_HUMAN, PGH2_HUMAN	124	12	16792	22.56989247311828	1.0	0.7253946558619402	75.6677916327227
SMART	SM00033:CH	3	2.2556390977443606	0.08479231535673844	LRCH2_HUMAN, PARVB_HUMAN, TAGL3_HUMAN	75	66	10057	6.095151515151515	0.9995510373096966	0.7859860659621245	61.61865401618807
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	6	4.511278195488721	0.08552976975657957	VGFR1_HUMAN, DOCK4_HUMAN, RAC2_HUMAN, FGF2_HUMAN, RASH_HUMAN, HGF_HUMAN	78	210	6879	2.5197802197802197	0.999999839795358	0.47897152077520755	66.58375197650777
UP_KEYWORDS	Metal-thiolate cluster	2	1.5037593984962405	0.0861686962471289	MT2_HUMAN, MT1L_HUMAN	133	14	20581	22.106337271750807	0.9999999994688107	0.4567407573265797	68.67541432537004
GOTERM_BP_DIRECT	GO:0006952~defense response	3	2.2556390977443606	0.08654115783949247	ICOSL_HUMAN, INHBA_HUMAN, CYTC_HUMAN	124	67	16792	6.063553201733268	1.0	0.7297428869083586	76.53477802913434
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster A	2	1.5037593984962405	0.08701791066321718	MT2_HUMAN, MT1L_HUMAN	131	14	20063	21.87895310796074	1.0	0.939237870227578	73.2674367606819
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; catalytic	2	1.5037593984962405	0.08701791066321718	MMP1_HUMAN, MMP3_HUMAN	131	14	20063	21.87895310796074	1.0	0.939237870227578	73.2674367606819
UP_SEQ_FEATURE	metal ion-binding site:Divalent metal cation; cluster B	2	1.5037593984962405	0.08701791066321718	MT2_HUMAN, MT1L_HUMAN	131	14	20063	21.87895310796074	1.0	0.939237870227578	73.2674367606819
GOTERM_MF_DIRECT	GO:0005149~interleukin-1 receptor binding	2	1.5037593984962405	0.08860119105973147	IL1B_HUMAN, IL1A_HUMAN	121	13	16881	21.46344564526383	0.9999999999998311	0.7373148696941974	71.35429080764284
GOTERM_CC_DIRECT	GO:0043005~neuron projection	5	3.7593984962406015	0.08981440365273072	MYO1D_HUMAN, ITA1_HUMAN, SH3K1_HUMAN, CPEB4_HUMAN, PGH2_HUMAN	131	237	18224	2.934905143814217	0.999999951664905	0.5692620578780233	68.59112837056367
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	8	6.015037593984962	0.09024197933795634	CO5A1_HUMAN, ITA1_HUMAN, VGFR1_HUMAN, FGF2_HUMAN, RASH_HUMAN, CO4A2_HUMAN, HGF_HUMAN, TENA_HUMAN	78	345	6879	2.0450390189520626	0.9999999351318821	0.4842001020311094	68.6345685808464
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	4	3.007518796992481	0.09081045385176022	GLPK2_HUMAN, GLPK_HUMAN, HXK2_HUMAN, ACSL4_HUMAN	131	149	18224	3.734617552128695	0.9999999602677089	0.5558002936791945	69.0115029409459
GOTERM_BP_DIRECT	GO:0051770~positive regulation of nitric-oxide synthase biosynthetic process	2	1.5037593984962405	0.0911804098092566	NAMPT_HUMAN, CCL20_HUMAN	124	13	16792	20.833746898263026	1.0	0.744430847175079	78.3723116848351
GOTERM_BP_DIRECT	GO:0032026~response to magnesium ion	2	1.5037593984962405	0.0911804098092566	TR11B_HUMAN, SYUA_HUMAN	124	13	16792	20.833746898263026	1.0	0.744430847175079	78.3723116848351
GOTERM_BP_DIRECT	GO:0014059~regulation of dopamine secretion	2	1.5037593984962405	0.0911804098092566	SYUA_HUMAN, SYUG_HUMAN	124	13	16792	20.833746898263026	1.0	0.744430847175079	78.3723116848351
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	2	1.5037593984962405	0.0911804098092566	PTGES_HUMAN, PGH2_HUMAN	124	13	16792	20.833746898263026	1.0	0.744430847175079	78.3723116848351
GOTERM_BP_DIRECT	GO:0060644~mammary gland epithelial cell differentiation	2	1.5037593984962405	0.0911804098092566	CEBPB_HUMAN, FGF2_HUMAN	124	13	16792	20.833746898263026	1.0	0.744430847175079	78.3723116848351
INTERPRO	IPR003019:Metallothionein superfamily, eukaryotic	2	1.5037593984962405	0.09375474212947005	MT2_HUMAN, MT1L_HUMAN	131	14	18559	20.238822246455836	0.9999999999999998	0.8954499312366704	74.22863891410401
INTERPRO	IPR000006:Metallothionein, vertebrate	2	1.5037593984962405	0.09375474212947005	MT2_HUMAN, MT1L_HUMAN	131	14	18559	20.238822246455836	0.9999999999999998	0.8954499312366704	74.22863891410401
INTERPRO	IPR023587:Metallothionein domain, vertebrate	2	1.5037593984962405	0.09375474212947005	MT2_HUMAN, MT1L_HUMAN	131	14	18559	20.238822246455836	0.9999999999999998	0.8954499312366704	74.22863891410401
INTERPRO	IPR017854:Metallothionein domain	2	1.5037593984962405	0.09375474212947005	MT2_HUMAN, MT1L_HUMAN	131	14	18559	20.238822246455836	0.9999999999999998	0.8954499312366704	74.22863891410401
GOTERM_BP_DIRECT	GO:0071044~histone mRNA catabolic process	2	1.5037593984962405	0.0978425952558558	DCP2_HUMAN, TUT7_HUMAN	124	14	16792	19.34562211981567	1.0	0.7655824476884763	80.77636037014402
GOTERM_BP_DIRECT	GO:0001516~prostaglandin biosynthetic process	2	1.5037593984962405	0.0978425952558558	PTGES_HUMAN, PGH2_HUMAN	124	14	16792	19.34562211981567	1.0	0.7655824476884763	80.77636037014402
GOTERM_BP_DIRECT	GO:0032461~positive regulation of protein oligomerization	2	1.5037593984962405	0.0978425952558558	MMP1_HUMAN, MMP3_HUMAN	124	14	16792	19.34562211981567	1.0	0.7655824476884763	80.77636037014402
GOTERM_BP_DIRECT	GO:0030207~chondroitin sulfate catabolic process	2	1.5037593984962405	0.0978425952558558	CSPG2_HUMAN, IDS_HUMAN	124	14	16792	19.34562211981567	1.0	0.7655824476884763	80.77636037014402
SMART	SM00327:VWA	3	2.2556390977443606	0.09828292380838774	ITA1_HUMAN, VMA5A_HUMAN, CO7A1_HUMAN	75	72	10057	5.5872222222222225	0.9998766566917574	0.7768898822361476	67.3097596821762
INTERPRO	IPR001715:Calponin homology domain	3	2.2556390977443606	0.09934800662666926	LRCH2_HUMAN, PARVB_HUMAN, TAGL3_HUMAN	131	76	18559	5.592306147047006	1.0	0.8955361234908665	76.33508655563674
